ACC1X,ACC1Y,ACC1Z,GYR1X,GYR1Y,GYR1Z
-0.08203125,0.05175781,1.02050781,-0.42724609,0.67138672,1.46484375
-0.06982422,0.04833984,1.01660156,0.18310547,1.03759766,2.07519531
-0.06982422,0.04833984,1.01660156,0.18310547,1.03759766,2.07519531
-0.07958984,0.04248047,1.03271484,0.79345703,0.30517578,2.13623047
-0.07958984,0.04248047,1.03271484,0.79345703,0.30517578,2.13623047
-0.08740234,0.04492188,1.02978516,1.58691406,1.22070312,2.9296875
-0.08740234,0.04492188,1.02978516,1.58691406,1.22070312,2.9296875
-0.06884766,0.06787109,0.99707031,2.07519531,0.9765625,3.05175781
-0.06884766,0.06787109,0.99707031,2.07519531,0.9765625,3.05175781
-0.078125,0.07958984,0.99951172,1.77001953,0.12207031,2.68554688
-0.078125,0.07958984,0.99951172,1.77001953,0.12207031,2.68554688
-0.09570312,0.06787109,1.01904297,1.40380859,0.91552734,2.13623047
-0.09570312,0.06787109,1.01904297,1.40380859,0.91552734,2.13623047
-0.09716797,0.06445312,1.02099609,0.42724609,1.83105469,2.31933594
-0.09716797,0.06445312,1.02099609,0.42724609,1.83105469,2.31933594
-0.08007812,0.06884766,1.00830078,-0.91552734,1.15966797,1.953125
-0.08007812,0.06884766,1.00830078,-0.91552734,1.15966797,1.953125
-0.08544922,0.07666016,0.98730469,-1.46484375,0.12207031,1.34277344
-0.08544922,0.07666016,0.98730469,-1.46484375,0.12207031,1.34277344
-0.08105469,0.07128906,0.99365234,-0.73242188,-2.13623047,0.30517578
-0.08105469,0.07128906,0.99365234,-0.73242188,-2.13623047,0.30517578
-0.08691406,0.05761719,1.015625,0.06103516,-2.07519531,0.36621094
-0.08691406,0.05761719,1.015625,0.06103516,-2.07519531,0.36621094
-0.09033203,0.06347656,1.01416016,0.79345703,-1.03759766,0.67138672
-0.09033203,0.06347656,1.01416016,0.79345703,-1.03759766,0.67138672
-0.07861328,0.06005859,1.00488281,1.22070312,0.06103516,1.15966797
-0.07861328,0.06005859,1.00488281,1.22070312,0.06103516,1.15966797
-0.08251953,0.06103516,1.00878906,1.15966797,0.42724609,1.40380859
-0.08691406,0.05712891,1.01611328,1.03759766,0.79345703,1.77001953
-0.08447266,0.06201172,1.0078125,0.42724609,1.34277344,2.38037109
-0.08447266,0.06201172,1.0078125,0.42724609,1.34277344,2.38037109
-0.09765625,0.06982422,1.02246094,0.48828125,1.58691406,1.77001953
-0.09765625,0.06982422,1.02246094,0.48828125,1.58691406,1.77001953
-0.09619141,0.06494141,1.01513672,0.61035156,2.56347656,1.40380859
-0.09619141,0.06494141,1.01513672,0.61035156,2.56347656,1.40380859
-0.08544922,0.05957031,1.00439453,0.85449219,1.28173828,1.09863281
-0.08544922,0.05957031,1.00439453,0.85449219,1.28173828,1.09863281
-0.09521484,0.05908203,1.00488281,0.42724609,0.61035156,1.40380859
-0.09521484,0.05908203,1.00488281,0.42724609,0.61035156,1.40380859
-0.09033203,0.07080078,0.98486328,0.48828125,-0.79345703,0.9765625
-0.09033203,0.07080078,0.98486328,0.48828125,-0.79345703,0.9765625
-0.09765625,0.07373047,0.98828125,0.48828125,-1.953125,0.06103516
-0.09765625,0.07373047,0.98828125,0.48828125,-1.953125,0.06103516
-0.08691406,0.08154297,0.97509766,1.22070312,-2.19726562,-0.18310547
-0.08691406,0.08154297,0.97509766,1.22070312,-2.19726562,-0.18310547
-0.08300781,0.06884766,0.98291016,1.52587891,-2.80761719,-0.18310547
-0.08300781,0.06884766,0.98291016,1.52587891,-2.80761719,-0.18310547
-0.09375,0.06201172,0.99853516,1.03759766,-2.9296875,0.18310547
-0.09375,0.06201172,0.99853516,1.03759766,-2.9296875,0.18310547
-0.08740234,0.05517578,1.01367188,0.85449219,-3.54003906,0.12207031
-0.08740234,0.05517578,1.01367188,0.85449219,-3.54003906,0.12207031
-0.09960938,0.05322266,1.015625,0.73242188,-4.08935547,-0.06103516
-0.09960938,0.05322266,1.015625,0.73242188,-4.08935547,-0.06103516
-0.08496094,0.06640625,0.99755859,0.61035156,-5.12695312,-0.48828125
-0.08496094,0.06640625,0.99755859,0.61035156,-5.12695312,-0.48828125
-0.07421875,0.06201172,0.98681641,0.67138672,-7.14111328,-0.79345703
-0.07421875,0.06201172,0.98681641,0.67138672,-7.14111328,-0.79345703
-0.07568359,0.04882812,0.99902344,-0.12207031,-8.66699219,-0.30517578
-0.07568359,0.04882812,0.99902344,-0.12207031,-8.66699219,-0.30517578
-0.09130859,0.05322266,1.01074219,-1.52587891,-9.70458984,0.12207031
-0.09130859,0.05322266,1.01074219,-1.52587891,-9.70458984,0.12207031
-0.09863281,0.05419922,1.01660156,-1.953125,-10.98632812,-0.30517578
-0.09863281,0.05419922,1.01660156,-1.953125,-10.98632812,-0.30517578
-0.08300781,0.05957031,1.00292969,-1.77001953,-11.16943359,0
-0.08300781,0.05957031,1.00292969,-1.77001953,-11.16943359,0
-0.08837891,0.04394531,1.01416016,-2.38037109,-12.75634766,0
-0.08837891,0.04394531,1.01416016,-2.38037109,-12.75634766,0
-0.09082031,0.06152344,1.01220703,-3.35693359,-13.54980469,-0.18310547
-0.09082031,0.06152344,1.01220703,-3.35693359,-14.03808594,-0.12207031
-0.08056641,0.05859375,0.99365234,-2.99072266,-14.77050781,-0.30517578
-0.08056641,0.05859375,0.99365234,-2.99072266,-15.99121094,-0.42724609
-0.07421875,0.05078125,0.98974609,-3.84521484,-17.51708984,-0.48828125
-0.07421875,0.05078125,0.98974609,-4.39453125,-19.28710938,-0.42724609
-0.0703125,0.04199219,0.99121094,-4.8828125,-20.62988281,0
-0.0703125,0.04199219,0.99121094,-4.8828125,-20.62988281,0.73242188
-0.06396484,0.03076172,0.99072266,-5.98144531,-23.55957031,1.46484375
-0.06396484,0.03076172,0.99072266,-6.71386719,-26.24511719,1.83105469
-0.06347656,0.03564453,0.98193359,-7.93457031,-29.296875,1.77001953
-0.06347656,0.03564453,0.98193359,-9.15527344,-31.79931641,1.52587891
-0.08740234,0.05371094,0.98242188,-9.64355469,-33.99658203,1.09863281
-0.08740234,0.05371094,0.98242188,-9.82666016,-35.64453125,0.67138672
-0.09863281,0.04785156,0.99755859,-9.52148438,-36.98730469,0.36621094
-0.09863281,0.04785156,0.99755859,-7.8125,-38.26904297,-0.30517578
-0.13867188,0.03076172,1.02294922,-5.43212891,-38.57421875,-0.36621094
-0.13867188,0.03076172,1.02294922,-5.31005859,-37.65869141,0.79345703
-0.07128906,0.05224609,0.99072266,-6.16455078,-37.96386719,1.28173828
-0.07128906,0.05224609,0.99072266,-4.94384766,-39.73388672,0.18310547
-0.06054688,0.06396484,0.98974609,-2.68554688,-41.56494141,-0.73242188
-0.06054688,0.06396484,0.98974609,-1.64794922,-42.05322266,-0.85449219
-0.08056641,0.04296875,0.99316406,-1.77001953,-41.93115234,-0.42724609
-0.08056641,0.04296875,0.99316406,-2.56347656,-41.87011719,-0.36621094
-0.08447266,0.0625,0.9765625,-2.56347656,-41.87011719,-0.36621094
-0.06982422,0.07910156,0.95654297,-2.68554688,-43.45703125,-1.15966797
-0.02197266,0.05175781,0.95507812,-1.89208984,-48.33984375,-2.25830078
-0.02197266,0.05175781,0.95751953,-1.28173828,-51.14746094,-2.25830078
0.00732422,0.046875,0.95751953,-1.28173828,-51.14746094,-2.25830078
0.015625,0.03759766,0.96582031,-1.89208984,-54.93164062,-2.56347656
0.02148438,0.0234375,1.00146484,-4.76074219,-61.76757812,-2.99072266
0.02148438,0.02880859,1.00537109,-5.859375,-64.63623047,-3.23486328
0.02587891,0.02880859,1.00537109,-5.859375,-64.63623047,-3.23486328
0.01904297,0.03613281,0.99951172,-6.53076172,-67.19970703,-3.72314453
0.01904297,0.03515625,0.99121094,-7.75146484,-73.18115234,-5.18798828
0.015625,0.04052734,0.97607422,-7.87353516,-76.04980469,-5.49316406
0.015625,0.04052734,0.97607422,-7.87353516,-76.04980469,-5.49316406
0.015625,0.05761719,0.953125,-8.05664062,-79.1015625,-6.10351562
0.04345703,0.046875,0.94580078,-8.05664062,-86.48681641,-6.95800781
0.07470703,0.04199219,0.93505859,-7.8125,-88.43994141,-5.859375
0.07470703,0.04199219,0.93505859,-7.8125,-88.43994141,-5.859375
0.10351562,0.05078125,0.91113281,-8.7890625,-89.23339844,-4.76074219
0.14746094,0.05957031,0.91357422,-11.35253906,-90.57617188,-3.60107422
0.15087891,0.06347656,0.92236328,-11.35253906,-90.75927734,-2.62451172
0.15087891,0.06347656,0.92236328,-11.35253906,-90.75927734,-2.62451172
0.14599609,0.05908203,0.93847656,-10.68115234,-90.88134766,-1.89208984
0.15136719,0.03222656,0.97509766,-10.00976562,-90.39306641,-0.67138672
0.1640625,0.03320312,0.98193359,-10.13183594,-90.75927734,-0.42724609
0.1640625,0.03320312,0.98193359,-10.13183594,-90.75927734,-0.42724609
0.17578125,0.03076172,0.98388672,-10.25390625,-92.34619141,-0.54931641
0.18554688,0.0234375,0.9609375,-9.33837891,-99.48730469,-0.06103516
0.20117188,0.01513672,0.95410156,-10.07080078,-104.9804688,-0.61035156
0.20117188,0.01513672,0.95410156,-10.07080078,-104.9804688,-0.61035156
0.20800781,0.00341797,0.96777344,-11.16943359,-110.2294922,-1.34277344
0.19189453,-0.00634766,0.98242188,-16.84570312,-111.7553711,-1.34277344
0.19042969,-0.00195312,0.99023438,-19.77539062,-109.8022461,-0.48828125
0.19042969,-0.00195312,0.99023438,-19.77539062,-109.8022461,-0.48828125
0.18457031,0.01123047,0.98339844,-21.30126953,-108.6425781,0.30517578
0.17919922,0.03222656,0.95800781,-21.97265625,-107.4829102,0.54931641
0.18115234,0.04101562,0.95556641,-21.66748047,-106.5673828,0.61035156
0.18115234,0.04101562,0.95556641,-21.66748047,-106.5673828,0.61035156
0.18164062,0.03076172,0.96777344,-20.93505859,-106.0180664,0.48828125
0.21777344,0.01123047,0.984375,-19.04296875,-104.7973633,1.40380859
0.23339844,0.01171875,0.98339844,-18.37158203,-103.8818359,2.07519531
0.23339844,0.01171875,0.98339844,-18.37158203,-103.8818359,2.07519531
0.24804688,0.01806641,0.9765625,-17.82226562,-103.0883789,2.01416016
0.24755859,0.02929688,0.96191406,-16.84570312,-101.9897461,1.09863281
0.23583984,0.03613281,0.93457031,-15.93017578,-102.4780273,-0.06103516
0.23583984,0.03613281,0.93457031,-15.93017578,-102.4780273,-0.06103516
0.23291016,0.03955078,0.90039062,-15.56396484,-104.2480469,-1.52587891
0.29248047,0.03808594,0.88183594,-13.91601562,-110.168457,-3.78417969
0.32910156,0.01269531,0.88964844,-12.63427734,-112.487793,-3.72314453
0.32910156,0.01269531,0.88964844,-12.63427734,-112.487793,-3.72314453
0.35205078,-0.01025391,0.90966797,-11.35253906,-113.8305664,-3.17382812
0.35449219,-0.02246094,0.94628906,-11.35253906,-111.0839844,-1.77001953
0.36083984,-0.00244141,0.93457031,-11.59667969,-108.5205078,-1.28173828
0.36083984,-0.00244141,0.93457031,-11.59667969,-108.5205078,-1.28173828
0.35986328,0.02392578,0.93945312,-12.14599609,-106.0180664,-1.46484375
0.36181641,0.02490234,0.93310547,-12.08496094,-104.1870117,-4.51660156
0.38574219,0.00585938,0.94238281,-10.7421875,-102.6611328,-4.94384766
0.38574219,0.00585938,0.94238281,-10.7421875,-102.6611328,-4.94384766
0.41748047,-0.01123047,0.94482422,-9.39941406,-99.48730469,-4.39453125
0.45947266,-0.02587891,0.91210938,-9.09423828,-93.50585938,-2.31933594
0.47167969,-0.01513672,0.89746094,-9.46044922,-92.34619141,-1.89208984
0.47167969,-0.01513672,0.89746094,-9.46044922,-92.34619141,-1.89208984
0.48486328,-0.01367188,0.89404297,-9.52148438,-91.55273438,-1.77001953
0.49853516,-0.03662109,0.90185547,-10.07080078,-89.35546875,-0.67138672
0.51416016,-0.03369141,0.89941406,-9.70458984,-89.11132812,0.24414062
0.51416016,-0.03369141,0.89941406,-9.70458984,-89.11132812,0.24414062
0.52880859,-0.0390625,0.89746094,-8.91113281,-90.08789062,0.9765625
0.54492188,-0.04833984,0.89697266,-8.54492188,-91.796875,1.58691406
0.5546875,-0.04296875,0.88037109,-8.36181641,-94.78759766,1.89208984
0.56347656,-0.03564453,0.86181641,-7.69042969,-98.87695312,1.89208984
0.56738281,-0.02685547,0.83251953,-7.87353516,-102.5390625,1.77001953
0.57226562,-0.00048828,0.79882812,-8.85009766,-106.262207,1.52587891
0.58740234,0.01953125,0.78515625,-9.09423828,-109.6801758,0.91552734
0.59326172,0.00390625,0.81835938,-8.42285156,-111.0839844,0.24414062
0.59277344,-0.02490234,0.85693359,-8.42285156,-108.6425781,0.73242188
0.58349609,-0.03564453,0.87548828,-9.70458984,-103.4545898,1.40380859
0.57128906,-0.04394531,0.88671875,-11.41357422,-97.10693359,2.25830078
0.57177734,-0.02099609,0.875,-11.77978516,-90.69824219,3.60107422
0.58105469,-0.015625,0.85986328,-11.23046875,-85.14404297,4.33349609
0.59521484,-0.01708984,0.84716797,-11.04736328,-81.42089844,4.51660156
0.60839844,-0.02197266,0.83984375,-11.35253906,-78.79638672,4.02832031
0.625,-0.02978516,0.8359375,-12.32910156,-76.84326172,3.60107422
0.64257812,-0.03320312,0.82714844,-13.36669922,-75.25634766,3.66210938
0.65820312,-0.02441406,0.82421875,-13.79394531,-74.64599609,3.54003906
0.66748047,-0.03125,0.81298828,-14.70947266,-74.89013672,2.74658203
0.67480469,-0.0390625,0.8046875,-15.50292969,-75.56152344,1.953125
0.67919922,-0.04101562,0.79931641,-16.29638672,-76.35498047,1.83105469
0.68017578,-0.03808594,0.80078125,-17.21191406,-77.20947266,1.953125
0.67626953,-0.03857422,0.79882812,-17.51708984,-77.81982422,1.64794922
0.65869141,-0.05273438,0.76806641,-18.67675781,-78.43017578,0.79345703
0.66748047,-0.06103516,0.74023438,-18.85986328,-77.69775391,0.12207031
0.67919922,-0.06640625,0.71679688,-19.22607422,-76.59912109,-0.67138672
0.69824219,-0.05126953,0.69970703,-20.26367188,-75.01220703,-1.03759766
0.69873047,-0.02783203,0.70849609,-20.87402344,-73.36425781,-0.36621094
0.69580078,-0.02001953,0.7421875,-21.05712891,-72.75390625,0.54931641
0.68798828,-0.05517578,0.76123047,-22.21679688,-73.05908203,1.77001953
0.68554688,-0.05761719,0.765625,-21.91162109,-73.79150391,1.58691406
0.67871094,-0.04833984,0.76220703,-21.484375,-74.34082031,1.70898438
0.67041016,-0.03369141,0.77099609,-19.28710938,-75.31738281,1.58691406
0.66015625,-0.05322266,0.77734375,-16.47949219,-76.29394531,1.46484375
0.66357422,-0.05859375,0.78173828,-15.19775391,-77.33154297,0.79345703
0.66308594,-0.04931641,0.78271484,-15.99121094,-78.18603516,0.48828125
0.65380859,-0.04052734,0.77539062,-16.41845703,-79.34570312,0.54931641
0.65869141,-0.03125,0.75732422,-15.19775391,-80.74951172,0.79345703
0.67822266,-0.04492188,0.71044922,-14.46533203,-80.99365234,0.79345703
0.70166016,-0.05859375,0.69580078,-15.50292969,-80.62744141,0.18310547
0.72558594,-0.05175781,0.70703125,-16.41845703,-81.23779297,-1.09863281
0.74462891,-0.05908203,0.69726562,-17.08984375,-83.06884766,-2.86865234
0.75976562,-0.07568359,0.64355469,-17.88330078,-84.65576172,-5.31005859
0.76855469,-0.07275391,0.58154297,-19.40917969,-83.43505859,-7.32421875
0.7734375,-0.05078125,0.58154297,-20.08056641,-81.17675781,-8.05664062
0.77685547,-0.05322266,0.59179688,-19.47021484,-79.71191406,-8.60595703
0.78369141,-0.05810547,0.609375,-18.85986328,-78.97949219,-9.64355469
0.76904297,-0.05566406,0.63183594,-17.51708984,-79.1015625,-9.64355469
0.74414062,-0.06738281,0.64990234,-15.01464844,-81.42089844,-10.37597656
0.72900391,-0.06054688,0.64990234,-12.6953125,-81.42089844,-10.37597656
0.72265625,-0.04980469,0.65576172,-11.77978516,-85.57128906,-10.55908203
0.72119141,-0.02001953,0.66113281,-11.77978516,-85.57128906,-10.55908203
0.71972656,-0.02880859,0.62890625,-11.59667969,-85.08300781,-8.85009766
0.72412109,-0.05322266,0.56396484,-11.59667969,-85.08300781,-8.85009766
0.72949219,-0.03710938,0.51513672,-11.16943359,-76.35498047,-6.53076172
0.74169922,-0.02880859,0.49853516,-11.16943359,-76.35498047,-6.53076172
0.72900391,-0.04882812,0.52636719,-13.97705078,-71.35009766,-6.04248047
0.70703125,-0.02783203,0.54199219,-13.97705078,-71.35009766,-6.04248047
0.69335938,-0.00878906,0.50341797,-11.29150391,-70.98388672,-5.37109375
0.70068359,-0.02050781,0.50341797,-11.29150391,-70.98388672,-5.37109375
0.74951172,-0.02050781,0.45996094,-12.08496094,-65.61279297,-5.37109375
0.74951172,-0.02050781,0.45996094,-12.08496094,-65.61279297,-5.37109375
0.77929688,-0.06933594,0.51464844,-10.98632812,-59.69238281,-5.55419922
0.77929688,-0.06933594,0.51464844,-10.98632812,-59.69238281,-5.55419922
0.76757812,-0.05126953,0.59082031,-7.87353516,-57.31201172,-7.14111328
0.76757812,-0.05126953,0.59082031,-7.87353516,-57.31201172,-7.14111328
0.77587891,-0.04833984,0.63964844,-8.42285156,-63.35449219,-9.33837891
0.77587891,-0.04833984,0.63964844,-8.42285156,-63.35449219,-9.33837891
0.81347656,-0.04638672,0.6328125,-6.71386719,-72.265625,-12.02392578
0.81347656,-0.04638672,0.6328125,-6.71386719,-72.265625,-12.02392578
0.79785156,0.00341797,0.60693359,-8.66699219,-78.125,-11.59667969
0.79785156,0.00341797,0.60693359,-8.66699219,-78.125,-11.59667969
0.81103516,-0.04003906,0.61621094,-6.34765625,-80.81054688,-8.85009766
0.81103516,-0.04003906,0.61621094,-6.34765625,-80.81054688,-8.85009766
0.81689453,-0.05175781,0.54492188,-11.23046875,-82.15332031,-7.93457031
0.81689453,-0.05175781,0.54492188,-11.23046875,-82.15332031,-7.93457031
0.85644531,-0.04638672,0.4609375,-15.56396484,-76.90429688,-6.22558594
0.85644531,-0.04638672,0.4609375,-15.56396484,-76.90429688,-6.22558594
0.84960938,-0.11621094,0.46240234,-10.62011719,-69.70214844,-5.06591797
0.84960938,-0.11621094,0.46240234,-10.62011719,-69.70214844,-5.06591797
0.85351562,-0.08349609,0.46728516,-6.8359375,-66.22314453,-3.66210938
0.85351562,-0.08349609,0.46728516,-6.8359375,-66.22314453,-3.66210938
0.90234375,-0.08105469,0.45996094,-1.52587891,-63.35449219,-6.40869141
0.90234375,-0.08105469,0.45996094,-1.52587891,-63.35449219,-6.40869141
0.89892578,-0.03710938,0.46630859,-3.11279297,-65.73486328,-7.99560547
0.89892578,-0.03710938,0.46630859,-3.11279297,-65.73486328,-7.99560547
0.93603516,-0.04980469,0.38476562,-1.46484375,-61.21826172,-6.28662109
0.93603516,-0.04980469,0.38476562,-1.46484375,-61.21826172,-6.28662109
0.96337891,-0.03710938,0.48388672,1.89208984,-56.09130859,-5.06591797
0.96337891,-0.03710938,0.48388672,1.89208984,-56.09130859,-5.06591797
0.94140625,-0.05957031,0.41503906,-2.25830078,-55.35888672,-4.33349609
0.94140625,-0.05957031,0.41503906,-2.25830078,-55.35888672,-4.33349609
0.94238281,-0.04785156,0.36621094,1.28173828,-52.55126953,-3.84521484
0.94238281,-0.04785156,0.36621094,1.28173828,-52.55126953,-3.84521484
0.91796875,-0.04248047,0.38427734,-0.06103516,-50.65917969,-3.54003906
0.91796875,-0.04248047,0.38427734,-0.06103516,-50.65917969,-3.54003906
0.91357422,-0.04785156,0.37988281,3.29589844,-49.86572266,-3.23486328
0.91357422,-0.04785156,0.37988281,3.29589844,-49.86572266,-3.23486328
0.94580078,-0.05810547,0.36035156,2.01416016,-48.15673828,-2.74658203
0.94580078,-0.05810547,0.36035156,2.01416016,-48.15673828,-2.74658203
0.94189453,-0.05908203,0.36035156,1.40380859,-46.44775391,-3.17382812
0.94189453,-0.05908203,0.36035156,1.40380859,-46.44775391,-3.17382812
0.93310547,-0.0546875,0.37402344,0.79345703,-45.47119141,-3.72314453
0.93310547,-0.0546875,0.37402344,0.79345703,-45.47119141,-3.72314453
0.93847656,-0.05126953,0.37939453,1.52587891,-47.24121094,-5.37109375
0.93847656,-0.05126953,0.37939453,1.52587891,-47.24121094,-5.37109375
0.96777344,-0.04345703,0.35546875,2.9296875,-50.17089844,-6.22558594
0.96777344,-0.04345703,0.35546875,2.9296875,-50.17089844,-6.22558594
0.95214844,-0.01367188,0.38232422,4.08935547,-52.91748047,-4.39453125
0.95214844,-0.01367188,0.38232422,4.08935547,-52.91748047,-4.39453125
0.97070312,-0.03320312,0.40771484,5.31005859,-57.6171875,-2.38037109
0.97070312,-0.03320312,0.40771484,5.31005859,-57.6171875,-2.38037109
0.95556641,-0.0234375,0.42626953,7.93457031,-67.07763672,-1.83105469
0.95556641,-0.0234375,0.42626953,7.93457031,-67.07763672,-1.83105469
0.97460938,-0.02539062,0.40185547,15.13671875,-76.96533203,-1.15966797
0.97460938,-0.02539062,0.40185547,15.13671875,-76.96533203,-1.15966797
0.95556641,-0.02001953,0.39355469,17.33398438,-80.26123047,0.67138672
0.95556641,-0.02001953,0.39355469,17.33398438,-80.26123047,0.67138672
0.94384766,-0.01953125,0.30712891,21.24023438,-80.078125,1.953125
0.94384766,-0.01953125,0.30712891,21.24023438,-80.078125,1.953125
0.97314453,-0.05957031,0.1875,25.390625,-72.50976562,3.47900391
0.97314453,-0.05957031,0.1875,25.390625,-72.50976562,3.47900391
0.97705078,-0.07177734,0.06494141,15.07568359,-55.23681641,2.44140625
0.97705078,-0.07177734,0.06494141,15.07568359,-55.23681641,2.44140625
0.97216797,-0.07519531,0.10888672,9.765625,-38.51318359,1.28173828
0.97216797,-0.07519531,0.10888672,9.765625,-38.51318359,1.28173828
0.99560547,-0.04394531,0.22119141,4.57763672,-29.90722656,-1.77001953
0.99560547,-0.04394531,0.22119141,4.57763672,-29.90722656,-1.77001953
0.99365234,-0.01708984,0.29589844,5.49316406,-30.02929688,-2.25830078
0.99365234,-0.01708984,0.29589844,5.49316406,-30.02929688,-2.25830078
0.97802734,-0.02783203,0.30517578,8.66699219,-32.04345703,-1.52587891
0.97802734,-0.02783203,0.30517578,8.66699219,-32.04345703,-1.52587891
0.98486328,-0.03222656,0.23583984,9.94873047,-28.74755859,0.30517578
0.98486328,-0.03222656,0.23583984,9.94873047,-28.74755859,0.30517578
0.99316406,-0.04638672,0.20947266,10.00976562,-24.23095703,1.89208984
0.99316406,-0.04638672,0.20947266,10.00976562,-24.23095703,1.89208984
0.98779297,-0.04980469,0.18066406,8.36181641,-20.56884766,1.28173828
0.98779297,-0.04980469,0.18066406,8.36181641,-20.56884766,1.28173828
0.98046875,-0.03173828,0.18701172,6.77490234,-16.54052734,0.42724609
0.98046875,-0.03173828,0.18701172,6.77490234,-16.54052734,0.42724609
0.98779297,-0.02880859,0.203125,6.71386719,-15.25878906,-0.12207031
0.98779297,-0.02880859,0.203125,6.71386719,-15.25878906,-0.12207031
0.97998047,-0.04101562,0.26367188,6.95800781,-16.35742188,-0.9765625
0.97998047,-0.04101562,0.26367188,6.95800781,-16.35742188,-0.9765625
0.96679688,-0.03857422,0.296875,7.62939453,-20.5078125,-2.80761719
0.96679688,-0.03857422,0.296875,7.62939453,-20.5078125,-2.80761719
0.93994141,-0.04199219,0.28125,8.30078125,-24.4140625,-5.859375
0.93994141,-0.04199219,0.28125,8.30078125,-24.4140625,-5.859375
0.93115234,-0.05712891,0.26318359,8.66699219,-25.57373047,-8.91113281
0.93115234,-0.05712891,0.26318359,8.66699219,-25.57373047,-8.91113281
0.94628906,-0.05029297,0.20166016,7.75146484,-22.76611328,-11.23046875
0.94628906,-0.05029297,0.20166016,7.75146484,-22.76611328,-11.23046875
0.96044922,-0.05810547,0.16845703,6.65283203,-16.78466797,-12.81738281
0.96044922,-0.05810547,0.16845703,6.65283203,-16.78466797,-12.81738281
0.99169922,-0.04833984,0.17578125,5.06591797,-12.6953125,-15.31982422
0.99169922,-0.04833984,0.17578125,5.06591797,-12.6953125,-15.31982422
1.00830078,-0.02685547,0.18164062,3.96728516,-12.14599609,-16.47949219
1.00830078,-0.02685547,0.18164062,3.96728516,-12.14599609,-16.47949219
0.99658203,-0.02880859,0.13378906,2.68554688,-9.58251953,-14.40429688
0.99658203,-0.02880859,0.13378906,2.68554688,-9.58251953,-14.40429688
1.02001953,-0.0390625,0.17236328,0.73242188,-3.66210938,-12.02392578
1.02001953,-0.0390625,0.17236328,0.73242188,-3.66210938,-12.02392578
0.99658203,-0.01660156,0.23779297,-0.18310547,-3.41796875,-10.98632812
0.99658203,-0.01660156,0.23779297,-0.18310547,-3.41796875,-10.98632812
0.97216797,-0.01269531,0.24853516,1.40380859,-3.90625,-10.62011719
0.97216797,-0.01269531,0.24853516,1.40380859,-3.90625,-10.62011719
0.97851562,-0.01708984,0.23535156,2.68554688,-0.67138672,-10.92529297
0.97851562,-0.01708984,0.23535156,2.68554688,-0.67138672,-10.92529297
0.98828125,-0.01318359,0.23925781,3.54003906,2.25830078,-12.08496094
0.98828125,-0.01318359,0.23925781,3.54003906,2.25830078,-12.08496094
1.00830078,-0.00732422,0.25097656,4.39453125,1.52587891,-12.63427734
1.00830078,-0.00732422,0.25097656,4.39453125,1.52587891,-12.63427734
1.02636719,-0.00341797,0.24755859,5.67626953,-1.15966797,-12.87841797
1.02636719,-0.00341797,0.24755859,5.67626953,-1.15966797,-12.87841797
1.015625,-0.00292969,0.22509766,6.65283203,-4.02832031,-12.51220703
1.015625,-0.00292969,0.22509766,6.65283203,-4.02832031,-12.51220703
1.01318359,-0.02832031,0.18798828,6.53076172,-3.66210938,-12.57324219
1.01318359,-0.02832031,0.18798828,6.53076172,-3.66210938,-12.57324219
1.01367188,-0.04492188,0.15771484,3.66210938,0.91552734,-14.40429688
1.01367188,-0.04492188,0.15771484,3.66210938,0.91552734,-14.40429688
0.97998047,0.02099609,0.19287109,1.46484375,5.37109375,-15.01464844
0.97998047,0.02099609,0.19287109,1.46484375,5.37109375,-15.01464844
0.97802734,0.04736328,0.20556641,3.05175781,6.53076172,-12.08496094
0.97802734,0.04736328,0.20556641,3.05175781,6.53076172,-12.08496094
1.00732422,0.0234375,0.20947266,4.63867188,6.16455078,-9.39941406
1.00732422,0.0234375,0.20947266,4.63867188,6.16455078,-9.39941406
1.01904297,0.01953125,0.20410156,4.45556641,4.57763672,-7.38525391
1.01904297,0.01953125,0.20410156,4.45556641,4.57763672,-7.38525391
1.00439453,0.0234375,0.20751953,4.57763672,4.21142578,-5.18798828
1.00439453,0.0234375,0.20751953,4.57763672,4.21142578,-5.18798828
0.99658203,0.00683594,0.21777344,4.76074219,3.78417969,-3.90625
0.99658203,0.00683594,0.21777344,4.76074219,3.78417969,-3.90625
0.98974609,0.015625,0.203125,4.39453125,5.31005859,-3.54003906
0.98974609,0.015625,0.203125,4.39453125,5.31005859,-3.54003906
0.98632812,0.01416016,0.24023438,5.00488281,6.28662109,-2.9296875
0.98632812,0.01416016,0.24023438,5.00488281,6.28662109,-2.9296875
0.98681641,0.0234375,0.24707031,5.61523438,3.78417969,-3.66210938
0.98681641,0.0234375,0.24707031,5.61523438,3.78417969,-3.66210938
0.98388672,0.02441406,0.24072266,6.28662109,2.01416016,-3.29589844
0.98388672,0.02441406,0.24072266,6.28662109,2.01416016,-3.29589844
0.98339844,0.0234375,0.23974609,6.59179688,1.09863281,-2.31933594
0.98339844,0.0234375,0.23974609,6.59179688,1.09863281,-2.31933594
0.98046875,0.02246094,0.23730469,6.65283203,-0.54931641,-1.46484375
0.98046875,0.02246094,0.23730469,6.65283203,-0.54931641,-1.46484375
0.97021484,0.02832031,0.23095703,7.26318359,-1.953125,-1.28173828
0.97021484,0.02832031,0.23095703,7.26318359,-1.953125,-1.28173828
